CSV_Age,Day_mth_year_cat,Pet_ageMonths,Breed,Color,Outcome_Type,Fixed,Sex
2,years,24,Australian Cattle Dog Mix,Brown Brindle/White,,Intact,Female
4,years,48,Labrador Retriever/Pit Bull,Black,,Neutered,Male
5,years,60,Chihuahua Shorthair,Brown/White,,Spayed,Female
3,years,36,Jack Russell Terrier Mix,Tricolor,,Spayed,Female
14,years,168,Chihuahua Shorthair Mix,Tan,,Intact,Female
2,years,24,Labrador Retriever,Tan/White,,Neutered,Male
2,years,24,Boxer Mix,Brown Brindle/White,,Neutered,Male
6,years,72,Chihuahua Shorthair Mix,Tan/White,,Spayed,Female
4,years,48,Siberian Husky Mix,Black/White,,Neutered,Male
2,years,24,Boxer/Labrador Retriever,Brown/White,,Intact,Female
3,years,36,German Shepherd/Chow Chow,Sable/Tan,,Neutered,Male
10,years,120,Labrador Retriever Mix,Black,,Neutered,Male
2,years,24,Rat Terrier Mix,White/Tan,,Spayed,Female
2,years,24,Chihuahua Shorthair Mix,Brown/White,,Neutered,Male
2,years,24,Great Pyrenees Mix,White/Tan,,Neutered,Male
9,years,108,Shih Tzu,Tan/White,,Neutered,Male
8,years,96,Shih Tzu,Black/White,,Neutered,Male
2,years,24,Pit Bull Mix,Tan/White,,Spayed,Female
6,years,72,Australian Cattle Dog Mix,Blue Merle/Tan,,Spayed,Female
8,years,96,Chihuahua Shorthair Mix,Tan/Tan,,Spayed,Female
2,years,24,Pit Bull Mix,Blue,,Neutered,Male
2,years,24,American Bulldog Mix,Brown Brindle/White,,Intact,Male
4,years,48,Pit Bull Mix,Black/White,,Intact,Male
2,years,24,Staffordshire Mix,White,,Spayed,Female
7,years,84,Miniature Pinscher Mix,Red,,Spayed,Female
5,years,60,Pit Bull Mix,Brown,,Neutered,Male
11,years,132,Pug/Boston Terrier,Black/White,,Intact,Female
8,years,96,German Shepherd/Labrador Retriever,Black/Tan,,Spayed,Female
3,years,36,Border Collie Mix,Black/White,,Spayed,Female
2,years,24,German Shepherd/Alaskan Husky,Brown/Black,,Neutered,Male
2,years,24,Dachshund/Shih Tzu,Black/White,,Spayed,Female
5,years,60,Chihuahua Shorthair Mix,White/Brown,,Spayed,Female
3,years,36,Miniature Poodle Mix,White,,Neutered,Male
5,years,60,Chihuahua Shorthair Mix,Brown/White,,Spayed,Female
2,years,24,Chihuahua Shorthair/Dachshund,Brown,,Neutered,Male
7,years,84,Labrador Retriever Mix,Black,,Neutered,Male
2,years,24,Boxer/Border Collie,Black/White,,Spayed,Female
3,years,36,American Staffordshire Terrier Mix,White/Blue,,Spayed,Female
3,years,36,Chihuahua Shorthair Mix,Chocolate/White,,Spayed,Female
2,years,24,Beagle Mix,White,,Neutered,Male
2,years,24,Queensland Heeler/Pointer,Red Tick,,Neutered,Male
2,years,24,Border Collie Mix,White/Tan,,Neutered,Male
2,years,24,Labrador Retriever,Black,,Spayed,Female
5,years,60,Lhasa Apso,Black,,Spayed,Female
7,years,84,Yorkshire Terrier Mix,Tan/Black,,Spayed,Female
2,years,24,Labrador Retriever/Flat Coat Retriever,Black/Brown,,Neutered,Male
16,years,192,German Shepherd Mix,Black/White,,Neutered,Male
6,years,72,Labrador Retriever,Black,,Neutered,Male
2,years,24,Great Pyrenees,White,,Spayed,Female
3,years,36,Chihuahua Longhair Mix,Buff,,Neutered,Male
2,years,24,Labrador Retriever/Australian Cattle Dog,White/Brown,,Spayed,Female
7,years,84,Pit Bull,Gray/White,,Intact,Male
7,years,84,Staffordshire Mix,White/Tan,,Spayed,Female
6,years,72,Golden Retriever Mix,Brown,,Neutered,Male
2,years,24,Australian Cattle Dog Mix,White/Blue Merle,,Spayed,Female
3,years,36,Catahoula Mix,Blue Merle,,Neutered,Male
3,years,36,German Shepherd,Black/Brown,,Intact,Male
5,years,60,Shih Tzu Mix,Tan/White,,Intact,Female
3,years,36,Rottweiler Mix,Black/Brown,,Intact,Female
5,years,60,Chihuahua Shorthair Mix,White/Brown,,Neutered,Male
12,years,144,Rat Terrier,Tricolor,,Neutered,Male
2,years,24,Chihuahua Shorthair Mix,Red/White,,Neutered,Male
3,years,36,Bulldog Mix,Brown/Black,,Intact,Female
2,years,24,Pomeranian,Red,,Spayed,Female
2,years,24,Pit Bull Mix,Yellow Brindle/White,,Neutered,Male
4,years,48,German Shepherd Mix,Black/Brown,,Neutered,Male
5,years,60,Pit Bull Mix,Black,,Neutered,Male
7,years,84,Pit Bull Mix,Tan/White,,Neutered,Male
4,years,48,German Shepherd Mix,Black/Tan,,Intact,Female
2,years,24,Pit Bull Mix,Brown/White,,Neutered,Male
2,years,24,Chihuahua Shorthair Mix,Black,,Neutered,Male
2,years,24,Pit Bull Mix,Black/White,,Spayed,Female
4,years,48,Chihuahua Shorthair Mix,Brown,,Neutered,Male
7,years,84,American Staffordshire Terrier Mix,Brown Brindle,,Spayed,Female
3,years,36,Lhasa Apso,White,,Intact,Male
9,years,108,German Shepherd Mix,Buff/White,,Neutered,Male
4,years,48,Yorkshire Terrier Mix,Tan/Black,,Intact,Female
9,years,108,Pit Bull Mix,Brown Brindle/White,,Neutered,Male
8,years,96,Labrador Retriever Mix,Black,,Neutered,Male
6,years,72,Shih Tzu Mix,Gray/White,,Neutered,Male
3,years,36,Labrador Retriever Mix,Tan/White,,Neutered,Male
3,years,36,Catahoula Mix,White/Brown Merle,,Neutered,Male
8,years,96,Dachshund Mix,Cream,,Spayed,Female
2,years,24,Norfolk Terrier/Bruss Griffon,Brown,,Neutered,Male
2,years,24,Great Pyrenees Mix,White,,Neutered,Male
4,years,48,Miniature Poodle/Miniature Schnauzer,Gray/Tan,,Spayed,Female
2,years,24,Labrador Retriever Mix,Brown,,Neutered,Male
2,years,24,German Shepherd Mix,Brown/Cream,,Spayed,Female
6,years,72,Boxer,Brown Brindle/White,,Intact,Male
4,years,48,Pit Bull Mix,Blue/White,,Intact,Male
2,years,24,Siberian Husky,White,,Spayed,Female
10,years,120,Chihuahua Shorthair/Rat Terrier,Black/Tan,,Neutered,Male
6,years,72,Jack Russell Terrier Mix,Tricolor,,Neutered,Male
2,years,24,Pit Bull Mix,White/Blue,,Intact,Male
6,years,72,German Shepherd Mix,Tan,,Spayed,Female
3,years,36,Pit Bull Mix,Blue,,Intact,Female
3,years,36,Flat Coat Retriever Mix,Black/White,,Intact,Male
2,years,24,Labrador Retriever Mix,Chocolate,,Intact,Male
3,years,36,Chihuahua Shorthair Mix,White,,Spayed,Female
3,years,36,Chihuahua Shorthair Mix,Black/Tan,,Neutered,Male
5,years,60,Great Dane,Black,,Neutered,Male
3,years,36,Rat Terrier Mix,Tricolor,,Neutered,Male
4,years,48,Pit Bull Mix,Red/Brown,,Neutered,Male
6,years,72,Siberian Husky,Cream/Red,,Neutered,Male
6,years,72,Labrador Retriever Mix,Black/White,,Spayed,Female
10,years,120,Labrador Retriever Mix,Brown/Black,,Spayed,Female
14,years,168,Rat Terrier Mix,Tricolor,,Spayed,Female
2,years,24,American Bulldog Mix,White/Red,,Neutered,Male
7,years,84,Yorkshire Terrier/Border Terrier,Black/Tan,,Spayed,Female
2,years,24,American Pit Bull Terrier Mix,Tan/White,,Spayed,Female
4,years,48,Greater Swiss Mountain Dog,Black/Tricolor,,Intact,Male
2,years,24,Flat Coat Retriever Mix,Black/White,,Intact,Female
12,years,144,Queensland Heeler Mix,White/Brown,,Intact,Female
3,years,36,Border Collie Mix,Tan/White,,Neutered,Male
7,years,84,Labrador Retriever/Boxer,Black/White,,Intact,Male
2,years,24,Shih Tzu Mix,Gray/White,,Intact,Female
2,years,24,Miniature Poodle,Tan,,Neutered,Male
2,years,24,Pit Bull Mix,Blue,,Neutered,Male
5,years,60,Yorkshire Terrier Mix,Tan,,Spayed,Female
13,years,156,German Shepherd Mix,Brown,,Spayed,Female
10,years,120,Beagle/Cocker Spaniel,Tan/White,,Spayed,Female
5,years,60,Pit Bull Mix,Blue/White,,Spayed,Female
5,years,60,Pomeranian Mix,White/Black,,Spayed,Female
2,years,24,Rottweiler/Labrador Retriever,Brown/Tan,,Neutered,Male
5,years,60,Chihuahua Shorthair Mix,Black/Tan,,Spayed,Female
12,years,144,Labrador Retriever Mix,Black/White,,Neutered,Male
7,years,84,Labrador Retriever/Pit Bull,Black,,Intact,Male
2,years,24,Miniature Schnauzer Mix,Black Smoke/White,,Neutered,Male
2,years,24,Pit Bull Mix,Black/White,,Neutered,Male
2,years,24,Australian Cattle Dog,Blue Merle/White,,Intact,Male
3,years,36,Miniature Poodle,White,,Spayed,Female
3,years,36,Labrador Retriever Mix,Yellow,,Spayed,Female
11,years,132,Pekingese Mix,Tan/Black,,Spayed,Female
2,years,24,Chihuahua Shorthair Mix,Tan/White,,Spayed,Female
2,years,24,Siberian Husky Mix,Sable,,Neutered,Male
3,years,36,Pit Bull Mix,Blue/White,,Spayed,Female
11,years,132,Flat Coat Retriever Mix,Black,,Neutered,Male
4,years,48,Basset Hound/Labrador Retriever,Tricolor,,Spayed,Female
5,years,60,Bullmastiff Mix,Brown Brindle/White,,Neutered,Male
2,years,24,Australian Shepherd Mix,Brown Brindle,,Spayed,Female
6,years,72,Border Terrier Mix,Brown,,Neutered,Male
2,years,24,Chihuahua Shorthair Mix,White/Black,,Spayed,Female
2,years,24,Siberian Husky/Chinese Sharpei,Chocolate,,Neutered,Male
2,years,24,Boxer/Labrador Retriever,Tan/White,,Neutered,Male
3,years,36,American Bulldog Mix,Tan/White,,Neutered,Male
3,years,36,Cardigan Welsh Corgi/Chihuahua Shorthair,Tan,,Spayed,Female
5,years,60,Chihuahua Shorthair Mix,Brown/White,,Neutered,Male
5,years,60,Rottweiler/Boxer,Tan,,Intact,Male
3,years,36,Pit Bull Mix,Brown,,Neutered,Male
2,years,24,Pug/French Bulldog,Tan,,Neutered,Male
3,years,36,Chihuahua Shorthair Mix,Brown,,Neutered,Male
3,years,36,Pit Bull Mix,Brown Brindle,,Neutered,Male
7,years,84,Jack Russell Terrier Mix,White/Tan,,Spayed,Female
2,years,24,Pit Bull Mix,Brown Brindle/White,,Spayed,Female
7,years,84,Rat Terrier Mix,Tricolor,,Intact,Male
3,years,36,Miniature Poodle Mix,White,,Neutered,Male
2,years,24,Great Pyrenees Mix,Cream/White,,Spayed,Female
3,years,36,Staffordshire/Bulldog,White/Black,,Spayed,Female
2,years,24,Cairn Terrier Mix,Tan/White,,Neutered,Male
6,years,72,Chihuahua Shorthair Mix,Tan,,Neutered,Male
2,years,24,American Staffordshire Terrier Mix,White,,Neutered,Male
2,years,24,German Shepherd Mix,Tan/White,,Neutered,Male
3,years,36,Black Mouth Cur/Siberian Husky,Sable/Tan,,Neutered,Male
10,years,120,Toy Poodle Mix,Black,,Intact,Female
15,years,180,Lhasa Apso Mix,Brown/White,,Neutered,Male
3,years,36,Pit Bull Mix,White/Brown,,Intact,Female
2,years,24,Boston Terrier/Australian Kelpie,Black/White,,Spayed,Female
2,years,24,Pit Bull Mix,White/Brown,,Spayed,Female
15,years,180,Jack Russell Terrier Mix,White/Brown,,Spayed,Female
7,years,84,Labrador Retriever/Basset Hound,White,,Neutered,Male
6,years,72,Labrador Retriever Mix,Black Brindle,,Neutered,Male
10,years,120,Labrador Retriever/Shiba Inu,Brown,,Neutered,Male
12,years,144,Greyhound,Tan/White,,Spayed,Female
13,years,156,German Shepherd Mix,Brown/Black,,Unknown,
5,years,60,Beagle Mix,Tricolor,,Neutered,Male
7,years,84,Pug,Fawn,,Neutered,Male
2,years,24,German Shepherd Mix,Red,,Spayed,Female
2,years,24,Chihuahua Shorthair Mix,Tan,,Neutered,Male
4,years,48,Chihuahua Shorthair Mix,White,,Neutered,Male
7,years,84,Staffordshire Mix,Chocolate/White,,Spayed,Female
5,years,60,Beagle Mix,Red,,Neutered,Male
2,years,24,Australian Cattle Dog Mix,White/Black,,Spayed,Female
6,years,72,Beagle Mix,Tricolor,,Neutered,Male
10,years,120,Chihuahua Shorthair Mix,Chocolate/Tan,,Neutered,Male
2,years,24,Dachshund Mix,Tan/White,,Spayed,Female
5,years,60,American Bulldog Mix,Brown Brindle/White,,Neutered,Male
4,years,48,Pit Bull Mix,Brown/White,,Intact,Male
2,years,24,Chihuahua Shorthair Mix,Brown,,Neutered,Male
2,years,24,Shih Tzu,Buff/Gray,,Intact,Female
3,years,36,Chihuahua Shorthair Mix,White/Tan,,Spayed,Female
3,years,36,Chihuahua Shorthair Mix,Chocolate/White,,Neutered,Male
2,years,24,Labrador Retriever Mix,Black/White,,Neutered,Male
2,years,24,Siberian Husky/Alaskan Malamute,White,,Neutered,Male
10,years,120,Pit Bull,Black,,Intact,Male
7,years,84,Labrador Retriever Mix,Yellow/White,,Intact,Male
3,years,36,Pit Bull Mix,Black/White,,Spayed,Female
2,years,24,Chihuahua Shorthair/Pug,Brown Brindle,,Spayed,Female
7,years,84,Dachshund Mix,Black/Tan,,Spayed,Female
14,years,168,Basset Hound Mix,White/Brown,,Neutered,Male
2,years,24,Chihuahua Shorthair Mix,Tricolor/White,,Spayed,Female
2,years,24,Toy Poodle/Miniature Schnauzer,Blue/White,,Neutered,Male
5,years,60,Shih Tzu,Black/White,,Spayed,Female
8,years,96,Boxer Mix,Brown/Black,,Neutered,Male
2,years,24,Australian Shepherd,Red/Tan,,Neutered,Male
2,years,24,Bruss Griffon Mix,Tan,,Intact,Female
2,years,24,Pit Bull Mix,White/Blue,,Neutered,Male
11,years,132,Pit Bull,Tan/White,,Neutered,Male
4,years,48,Australian Cattle Dog Mix,Brown,,Neutered,Male
5,years,60,Yorkshire Terrier Mix,Cream,,Neutered,Male
2,years,24,Pit Bull Mix,Tan/White,,Neutered,Male
14,years,168,Labrador Retriever Mix,Black/White,,Neutered,Male
6,years,72,Maltese Mix,White,,Spayed,Female
2,years,24,Basset Hound/Australian Shepherd,Yellow/White,,Neutered,Male
2,years,24,Australian Cattle Dog/Boston Terrier,Black/Brown,,Spayed,Female
3,years,36,Australian Cattle Dog Mix,Red Tick,,Neutered,Male
6,years,72,Chihuahua Shorthair Mix,Tricolor,,Spayed,Female
3,years,36,Chihuahua Shorthair/Cirneco,Tan/White,,Neutered,Male
5,years,60,Chihuahua Shorthair Mix,Chocolate/White,,Spayed,Female
2,years,24,Chihuahua Shorthair Mix,White/Black,,Spayed,Female
5,years,60,Miniature Poodle Mix,White,,Neutered,Male
2,years,24,Pit Bull/Weimaraner,Fawn,,Neutered,Male
4,years,48,Jack Russell Terrier Mix,White/Tan,,Neutered,Male
5,years,60,Australian Kelpie/Miniature Pinscher,Chocolate/Tan,,Neutered,Male
12,years,144,German Shepherd Mix,Cream,,Spayed,Female
6,years,72,Labrador Retriever Mix,Black,,Spayed,Female
5,years,60,Dachshund Mix,Black/Brown,,Neutered,Male
7,years,84,Belgian Malinois,Brown/Black,,Neutered,Male
8,years,96,Dachshund,Black/Tan,,Neutered,Male
3,years,36,Labrador Retriever Mix,Black,,Neutered,Male
2,years,24,Cairn Terrier Mix,White/Buff,,Spayed,Female
2,years,24,Chihuahua Shorthair/Dachshund,Brown/Black,,Neutered,Male
8,years,96,Dachshund Mix,Blue Merle/Black,,Spayed,Female
2,years,24,Miniature Schnauzer Mix,Silver,,Neutered,Male
7,years,84,Labrador Retriever Mix,Black/White,,Spayed,Female
5,years,60,Pit Bull Mix,Black/White,,Neutered,Male
2,years,24,Pit Bull Mix,Blue/White,,Spayed,Female
2,years,24,Labrador Retriever/German Shepherd,Black/Brown,,Neutered,Male
2,years,24,Rat Terrier Mix,White/Black,,Neutered,Male
5,years,60,Labrador Retriever/German Shepherd,Yellow/White,,Neutered,Male
2,years,24,Pit Bull Mix,Red/White,,Intact,Male
2,years,24,Pit Bull Mix,Black/White,,Neutered,Male
7,years,84,Pit Bull,Brown/White,,Spayed,Female
4,years,48,Yorkshire Terrier Mix,Blue/Tan,,Neutered,Male
13,years,156,German Shepherd/Labrador Retriever,Tan/Black,,Intact,Female
2,years,24,Pit Bull Mix,Black,,Intact,Male
3,years,36,Yorkshire Terrier Mix,Tan,,Neutered,Male
2,years,24,Chihuahua Shorthair Mix,White/Brown,,Spayed,Female
2,years,24,Pit Bull Mix,Brown Merle/White,,Spayed,Female
7,years,84,Rottweiler Mix,Black/Brown,,Neutered,Male
8,years,96,Rat Terrier Mix,Tricolor,,Neutered,Male
4,years,48,Labrador Retriever Mix,Yellow,,Neutered,Male
2,years,24,Australian Shepherd Mix,Blue Merle,,Spayed,Female
2,years,24,Boxer/Labrador Retriever,Black,,Spayed,Female
2,years,24,American Pit Bull Terrier Mix,Red/White,,Intact,Male
6,years,72,Siberian Husky,Gray/White,,Neutered,Male
4,years,48,American Staffordshire Terrier Mix,Black/White,,Neutered,Male
8,years,96,Miniature Poodle Mix,Cream,,Spayed,Female
3,years,36,Cairn Terrier Mix,Cream,,Neutered,Male
2,years,24,Pit Bull Mix,Blue Tiger/White,,Spayed,Female
2,years,24,Pit Bull Mix,Tan/White,,Spayed,Female
8,years,96,Australian Cattle Dog Mix,Blue Tick/Tan,,Spayed,Female
3,years,36,German Shepherd Mix,Black/White,,Spayed,Female
2,years,24,Labrador Retriever Mix,Brown/Brown,,Neutered,Male
4,years,48,Miniature Schnauzer/Pug,White,,Neutered,Male
8,years,96,Rat Terrier Mix,White/Black,,Spayed,Female
2,years,24,Catahoula/Great Dane,Blue Merle,,Neutered,Male
4,years,48,Yorkshire Terrier Mix,Gray/Tan,,Spayed,Female
7,years,84,Rottweiler Mix,Black/Brown,,Spayed,Female
3,years,36,American Bulldog Mix,White/Tan,,Neutered,Male
2,years,24,Miniature Poodle Mix,Cream/White,,Neutered,Male
3,years,36,Pit Bull Mix,White,,Spayed,Female
2,years,24,Pit Bull Mix,Fawn/White,,Neutered,Male
3,years,36,Chihuahua Shorthair Mix,White/Black,,Intact,Female
4,years,48,German Shepherd Mix,Sable,,Neutered,Male
2,years,24,Pit Bull Mix,Chocolate/White,,Spayed,Female
2,years,24,Staffordshire Mix,Brown/White,,Neutered,Male
2,years,24,Chihuahua Shorthair Mix,Black/White,,Intact,Female
6,years,72,Pit Bull Mix,Brown,,Neutered,Male
5,years,60,Yorkshire Terrier/Miniature Schnauzer,Silver/Tan,,Neutered,Male
3,years,36,German Shepherd Mix,Black/Brown,,Spayed,Female
2,years,24,Cocker Spaniel Mix,Gold/White,,Spayed,Female
7,years,84,Pit Bull/Boxer,Red/White,,Spayed,Female
9,years,108,Boxer Mix,Brown Brindle,,Neutered,Male
12,years,144,Maltese Mix,White,,Intact,Female
2,years,24,Labrador Retriever Mix,Yellow,,Spayed,Female
3,years,36,Miniature Poodle Mix,White,,Spayed,Female
2,years,24,Pug/Beagle,Fawn/Black,,Neutered,Male
4,years,48,Labrador Retriever,Black,,Spayed,Female
2,years,24,Chihuahua Shorthair Mix,Black,,Neutered,Male
7,years,84,Labrador Retriever Mix,Black,,Neutered,Male
2,years,24,Chihuahua Shorthair/Manchester Terrier,Black/Tan,,Neutered,Male
7,years,84,Pit Bull,Blue/White,,Neutered,Male
5,years,60,Cardigan Welsh Corgi/Beagle,Brown/White,,Spayed,Female
5,years,60,Chihuahua Shorthair Mix,Black/White,,Spayed,Female
3,years,36,Black Mouth Cur Mix,Fawn/White,,Neutered,Male
2,years,24,Chihuahua Shorthair/Dachshund,Tricolor,,Intact,Male
8,years,96,Siberian Husky,Black/White,,Neutered,Male
3,years,36,Siberian Husky Mix,Buff,,Unknown,
2,years,24,Pit Bull/Jack Russell Terrier,White/Brown,,Neutered,Male
2,years,24,Pit Bull Mix,White/Brown Brindle,,Spayed,Female
2,years,24,Labrador Retriever Mix,Black,,Spayed,Female
11,years,132,Border Collie Mix,Black/White,,Neutered,Male
3,years,36,Border Collie/Labrador Retriever,Black/White,,Spayed,Female
2,years,24,Cocker Spaniel/Miniature Poodle,Cream/White,,Spayed,Female
2,years,24,Pit Bull/Labrador Retriever,Black/White,,Spayed,Female
6,years,72,Chihuahua Shorthair Mix,Tricolor,,Neutered,Male
8,years,96,Rat Terrier Mix,White/Black,,Spayed,Female
2,years,24,Pit Bull Mix,Brown Brindle,,Neutered,Male
9,years,108,Chihuahua Shorthair Mix,Black/Tan,,Neutered,Male
6,years,72,Labrador Retriever/Border Collie,Black,,Spayed,Female
2,years,24,Australian Cattle Dog Mix,White/Tricolor,,Spayed,Female
5,years,60,Australian Cattle Dog Mix,Tricolor/Blue Merle,,Neutered,Male
3,years,36,Pit Bull Mix,Brown/White,,Intact,Male
5,years,60,Chihuahua Longhair Mix,Brown,,Neutered,Male
3,years,36,German Shepherd Mix,Tan/White,,Neutered,Male
2,years,24,Pit Bull Mix,Red,,Neutered,Male
10,years,120,Labrador Retriever/Redbone Hound,Red,,Neutered,Male
13,years,156,Border Collie Mix,White/Black,,Neutered,Male
3,years,36,Labrador Retriever Mix,Chocolate,,Neutered,Male
3,years,36,Australian Shepherd Mix,Brown/White,,Unknown,
6,years,72,English Springer Spaniel Mix,Liver/White,,Neutered,Male
3,years,36,Whippet Mix,White/Tan,,Neutered,Male
9,years,108,Beagle Mix,Tricolor,,Neutered,Male
2,years,24,Pit Bull Mix,Gray/White,,Spayed,Female
4,years,48,Dachshund/Pit Bull,Brown/Black,,Neutered,Male
2,years,24,Chihuahua Shorthair Mix,Black/Tricolor,,Spayed,Female
4,years,48,Maltese Mix,White,,Neutered,Male
2,years,24,Picardy Sheepdog,Tan/White,,Spayed,Female
12,years,144,Labrador Retriever Mix,Brown/Black,,Neutered,Male
7,years,84,Mastiff Mix,Brown Brindle,,Neutered,Male
4,years,48,Dachshund Wirehair Mix,Chocolate/Tan,,Spayed,Female
2,years,24,Shih Tzu Mix,Black/White,,Neutered,Male
15,years,180,Chihuahua Shorthair Mix,Tan/White,,Intact,Female
14,years,168,Yorkshire Terrier Mix,Brown/Silver,,Intact,Male
14,years,168,Chihuahua Shorthair Mix,Blue/White,,Spayed,Female
5,years,60,Pug,Tan,,Intact,Female
14,years,168,Boston Terrier Mix,Black/White,,Spayed,Female
9,years,108,Cairn Terrier Mix,Tan,,Neutered,Male
2,years,24,Dachshund Mix,Brown/Black,,Intact,Female
7,years,84,Toy Poodle/Cocker Spaniel,Brown/Black,,Spayed,Female
4,years,48,Boxer Mix,Tricolor,,Spayed,Female
4,years,48,German Shepherd Mix,Black/Brown,,Neutered,Male
11,years,132,German Shepherd Mix,Black/Brown,,Neutered,Male
3,years,36,Pit Bull Mix,Tan/Black,,Neutered,Male
4,years,48,Chihuahua Shorthair/Dachshund,Red/White,,Neutered,Male
5,years,60,Pomeranian Mix,Cream,,Spayed,Female
2,years,24,Border Collie Mix,Tricolor,,Spayed,Female
6,years,72,Italian Greyhound Mix,Blue/White,,Spayed,Female
2,years,24,Pit Bull Mix,White/Black,,Spayed,Female
5,years,60,Pit Bull Mix,White/Tan,,Neutered,Male
7,years,84,Pit Bull Mix,White/White,,Neutered,Male
13,years,156,Pug Mix,Fawn/Black,,Intact,Female
2,years,24,Pit Bull Mix,Black/White,,Spayed,Female
2,years,24,Black Mouth Cur Mix,Brown,,Neutered,Male
2,years,24,Rat Terrier Mix,Tricolor,,Neutered,Male
5,years,60,Pit Bull,Black/White,,Neutered,Male
5,years,60,Shih Tzu Mix,Cream,,Intact,Male
6,years,72,Dachshund Mix,Black/Brown,,Neutered,Male
6,years,72,Pit Bull Mix,White/Tan,,Intact,Female
3,years,36,Miniature Poodle Mix,White,,Neutered,Male
6,years,72,Pit Bull Mix,Fawn/White,,Spayed,Female
12,years,144,Pit Bull/Catahoula,Red,,Spayed,Female
2,years,24,Pit Bull Mix,Brown Brindle/White,,Intact,Male
2,years,24,Queensland Heeler/Chihuahua Shorthair,Blue Merle/Tan,,Neutered,Male
12,years,144,Pit Bull Mix,Red/White,,Neutered,Male
3,years,36,Beagle/Parson Russell Terrier,Tricolor,,Spayed,Female
5,years,60,Boston Terrier Mix,Black/White,,Spayed,Female
2,years,24,Doberman Pinsch Mix,Black/Red,,Neutered,Male
3,years,36,Boxer,Red/Black,,Neutered,Male
4,years,48,Chihuahua Longhair/Cairn Terrier,Brown/White,,Spayed,Female
4,years,48,Boston Terrier/Rat Terrier,Brown Brindle/White,,Neutered,Male
