CSV_Age,Day_mth_year_cat,Pet_ageMonths,AnimalID,AnimalType,Breed,Color,DateTime,ID,Pet_Name,Outcome_Subtype,Outcome_Type,Pet_Sex
1,year,12.00,A716247,Dog,Labrador Retriever Mix,Yellow,22/11/2015 18:28,,Otis,,Adoption,Neutered Male
1,year,12.00,A695856,Dog,Chihuahua Longhair Mix,Red,28/1/2015 15:40,,Penny,,Adoption,Intact Female
1,year,12.00,A691939,Dog,Labrador Retriever/Pointer,Black/White,6/12/2014 14:19,,Julie,,Adoption,Spayed Female
1,year,12.00,A674989,Dog,Chihuahua Shorthair Mix,Tricolor,26/3/2014 12:15,,,Partner,Transfer,Neutered Male
1,year,12.00,A668637,Dog,German Shepherd Mix,Tan,18/12/2013 12:36,,Shiloh,Partner,Transfer,Intact Female
1,year,12.00,A715207,Dog,Labrador Retriever Mix,Black,10/11/2015 17:33,,Smokey,,Return_to_owner,Neutered Male
1,year,12.00,A716678,Dog,Chihuahua Shorthair/Basset Hound,Brown Brindle,30/11/2015 13:57,,Bruno,Partner,Transfer,Neutered Male
1,year,12.00,A670909,Dog,Shih Tzu/Pekingese,Tan,20/1/2014 12:20,,Fletcher,Partner,Transfer,Intact Male
1,year,12.00,A716827,Dog,Australian Cattle Dog Mix,Black/Brown,30/11/2015 14:57,,Blitzen,Partner,Transfer,Intact Female
1,year,12.00,A678927,Dog,Miniature Pinscher Mix,Red,20/5/2014 10:58,,,In Kennel,Died,Intact Male
1,year,12.00,A682587,Dog,Chihuahua Longhair/West Highland,Cream,6/2/2015 17:26,,Bear,,Return_to_owner,Neutered Male
1,year,12.00,A648134,Dog,Labrador Retriever Mix,Black/White,21/11/2013 16:21,,Baby,,Adoption,Spayed Female
1,year,12.00,A673491,Dog,Miniature Poodle/Miniature Schnauzer,Silver/Tan,2/3/2014 18:08,,Peluche,,Adoption,Neutered Male
1,year,12.00,A704895,Dog,Labrador Retriever/Rhod Ridgeback,Tan/Red,20/6/2015 12:20,,Lauren,,Adoption,Spayed Female
1,year,12.00,A704355,Dog,Pharaoh Hound Mix,Tan/White,12/7/2015 12:42,,Leo,,Return_to_owner,Neutered Male
1,year,12.00,A697142,Dog,Pit Bull Mix,Yellow Brindle/White,21/5/2015 8:22,,Red Girl,Rabies Risk,Euthanasia,Spayed Female
1,year,12.00,A668337,Dog,Pit Bull Mix,Brown Brindle/White,1/1/2014 13:42,,Tony,Behavior,Euthanasia,Intact Male
1,year,12.00,A671607,Dog,Rat Terrier Mix,Tricolor,1/2/2014 12:59,,,,Adoption,Spayed Female
1,year,12.00,A660489,Dog,German Shepherd/Labrador Retriever,Black,5/11/2013 13:12,,Millie,,Adoption,Spayed Female
1,year,12.00,A680475,Dog,Jack Russell Terrier Mix,White/Buff,8/6/2014 16:53,,Abby,,Adoption,Spayed Female
1,year,12.00,A700741,Dog,Chihuahua Shorthair,White/Black,23/4/2015 17:25,,,,Adoption,Spayed Female
1,year,12.00,A663603,Dog,Australian Cattle Dog Mix,White/Brown,29/12/2013 13:00,,Vince,,Adoption,Neutered Male
1,year,12.00,A670127,Dog,Jack Russell Terrier/Chihuahua Shorthair,Tricolor,6/1/2014 17:08,,Tiny Louise,,Adoption,Spayed Female
1,year,12.00,A718254,Dog,Labrador Retriever Mix,Black,28/12/2015 18:34,,Remington,,Return_to_owner,Neutered Male
1,year,12.00,A664776,Dog,Labrador Retriever Mix,Brown/White,14/10/2013 23:58,,,Partner,Transfer,Intact Female
1,year,12.00,A701325,Dog,Miniature Poodle Mix,White,3/5/2015 14:06,,Willow,,Adoption,Spayed Female
1,year,12.00,A709578,Dog,Pit Bull Mix,Blue/White,13/8/2015 17:36,,Miley,,Return_to_owner,Spayed Female
1,year,12.00,A697490,Dog,Pit Bull Mix,Brown/White,6/3/2015 12:48,,,Aggressive,Euthanasia,Intact Female
1,year,12.00,A666520,Dog,Beagle/Chihuahua Shorthair,Yellow,4/11/2013 16:12,,,Partner,Transfer,Spayed Female
1,year,12.00,A707062,Dog,Australian Cattle Dog Mix,Red Merle,17/7/2015 14:55,,Hercules,,Adoption,Neutered Male
1,year,12.00,A688955,Dog,Labrador Retriever Mix,Red/White,28/9/2014 17:35,,Willow,,Return_to_owner,Spayed Female
1,year,12.00,A695275,Dog,Queensland Heeler Mix,Blue Tick/Black,29/1/2015 16:11,,Mars,Partner,Transfer,Intact Female
1,year,12.00,A665923,Dog,German Shepherd/Labrador Retriever,Red,4/11/2013 15:00,,Willow,,Return_to_owner,Spayed Female
1,year,12.00,A709376,Dog,Pit Bull Mix,Brown/White,18/8/2015 11:54,,Carmelo,,Return_to_owner,Neutered Male
1,year,12.00,A715058,Dog,Schipperke Mix,Black,1/11/2015 15:05,,Leo,,Return_to_owner,Neutered Male
1,year,12.00,A718501,Dog,Australian Cattle Dog Mix,Black/White,18/2/2016 18:08,,Hank Cowdog,,Adoption,Neutered Male
1,year,12.00,A711947,Dog,Siberian Husky Mix,White/Brown,15/9/2015 17:10,,Buckey,,Return_to_owner,Neutered Male
1,year,12.00,A677640,Dog,Yorkshire Terrier Mix,Black/Tan,1/5/2014 17:21,,,,Adoption,Neutered Male
1,year,12.00,A687457,Dog,Yorkshire Terrier Mix,Black,5/9/2014 11:19,,Leo,,Return_to_owner,Neutered Male
1,year,12.00,A686128,Dog,Pit Bull Mix,Blue/White,30/8/2014 14:03,,Huey,,Adoption,Neutered Male
1,year,12.00,A680002,Dog,Pit Bull Mix,Brown/White,26/7/2015 16:51,,Nala,,Return_to_owner,Spayed Female
1,year,12.00,A675605,Dog,American Staffordshire Terrier Mix,Brown Brindle/White,12/4/2014 17:54,,Bartholomew,,Adoption,Neutered Male
1,year,12.00,A675324,Dog,Great Pyrenees Mix,Cream/Black,26/5/2014 15:08,,Alejo,,Return_to_owner,Neutered Male
1,year,12.00,A707523,Dog,Chihuahua Shorthair Mix,Brown,18/7/2015 12:16,,,Partner,Transfer,Intact Male
1,year,12.00,A709784,Dog,Miniature Pinscher Mix,Black/Tan,27/10/2015 13:55,,Max,Partner,Transfer,Neutered Male
1,year,12.00,A688464,Dog,Australian Cattle Dog Mix,Blue Merle,27/9/2014 18:30,,,,Adoption,Spayed Female
1,year,12.00,A678692,Dog,Pit Bull Mix,Tan/White,24/5/2014 15:35,,Kerra,,Return_to_owner,Spayed Female
1,year,12.00,A674345,Dog,Chihuahua Shorthair Mix,Black,16/3/2014 16:13,,Romeo,,Return_to_owner,Neutered Male
1,year,12.00,A712843,Dog,Pit Bull/Labrador Retriever,Tan/White,29/9/2015 0:00,,,Enroute,Died,Intact Male
1,year,12.00,A704595,Dog,Chihuahua Shorthair/Dachshund,Tan/White,12/6/2015 14:05,,Rory,Partner,Transfer,Neutered Male
1,year,12.00,A696478,Dog,German Shepherd Mix,Black/Tan,5/2/2015 16:36,,Max,Suffering,Euthanasia,Intact Male
1,year,12.00,A667846,Dog,Pit Bull Mix,Brown/White,7/12/2013 18:00,,Gigi,Partner,Transfer,Intact Female
1,year,12.00,A715283,Dog,Great Pyrenees/Labrador Retriever,White/Tan,10/11/2015 0:00,,Maja,Partner,Transfer,Neutered Male
1,year,12.00,A715528,Dog,Staffordshire Mix,Brown/White,12/1/2016 14:27,,Leah,,Adoption,Spayed Female
1,year,12.00,A695686,Dog,Dalmatian Mix,White/Black,20/5/2015 13:46,,Freckles,,Return_to_owner,Spayed Female
1,year,12.00,A686794,Dog,Shih Tzu/Miniature Schnauzer,Black/White,31/8/2014 12:17,,Joey,Partner,Transfer,Intact Male
1,year,12.00,A672470,Dog,Pit Bull/Chihuahua Shorthair,Tan/Black,17/1/2015 15:09,,Choko,,Return_to_owner,Neutered Male
1,year,12.00,A681685,Dog,Miniature Schnauzer/Miniature Poodle,Black/Gray,24/6/2014 12:41,,,,Adoption,Spayed Female
1,year,12.00,A677444,Dog,Australian Cattle Dog Mix,Blue Merle/Tricolor,9/5/2014 12:53,,Lucky,,Adoption,Neutered Male
1,year,12.00,A698479,Dog,Pit Bull Mix,Blue/White,29/3/2015 15:38,,Bubba,Partner,Transfer,Neutered Male
1,year,12.00,A696523,Dog,Maltese Mix,White,10/2/2015 17:42,,,,Adoption,Spayed Female
1,year,12.00,A694433,Dog,Pug/Chihuahua Shorthair,Tan,1/1/2015 16:49,,Honey,,Adoption,Spayed Female
1,year,12.00,A677963,Dog,Pembroke Welsh Corgi/Pit Bull,Tricolor,13/5/2014 17:47,,Stewie,,Adoption,Neutered Male
1,year,12.00,A676816,Dog,Miniature Poodle Mix,White,23/4/2014 12:06,,,Partner,Transfer,Spayed Female
1,year,12.00,A664621,Dog,Australian Cattle Dog/Border Collie,Tricolor,26/10/2013 13:18,,Magic,,Adoption,Spayed Female
1,year,12.00,A696970,Dog,Chihuahua Shorthair Mix,Tan/Black,21/12/2015 12:35,,Rowdy,,Adoption,Neutered Male
1,year,12.00,A638414,Dog,Siberian Husky/Labrador Retriever,Black/White,13/8/2014 13:55,,Gabriel,,Adoption,Neutered Male
1,year,12.00,A683691,Dog,Great Dane Mix,Black/White,18/10/2014 11:59,,Tabby,,Adoption,Spayed Female
1,year,12.00,A717421,Dog,Rat Terrier Mix,Black/Tan,8/12/2015 18:29,,Iggy,,Adoption,Spayed Female
1,year,12.00,A709374,Dog,Pit Bull Mix,Tan/White,29/9/2015 16:03,,Emily,,Adoption,Spayed Female
1,year,12.00,A680998,Dog,Chihuahua Shorthair Mix,Brown Brindle,16/6/2014 12:03,,,Partner,Transfer,Neutered Male
1,year,12.00,A672839,Dog,Dachshund Mix,Brown/White,22/2/2014 18:22,,,Partner,Transfer,Neutered Male
1,year,12.00,A714612,Dog,Pit Bull/American Foxhound,White/Black,10/11/2015 12:42,,Petra,,Adoption,Spayed Female
1,year,12.00,A717868,Dog,Pit Bull Mix,Black/White,19/12/2015 14:32,,Eight Ball,,Return_to_owner,Intact Male
1,year,12.00,A695718,Dog,Chihuahua Shorthair/Jack Russell Terrier,Red/White,23/1/2015 13:39,,Apollo,Partner,Transfer,Intact Male
1,year,12.00,A665039,Dog,Pit Bull Mix,Red/White,22/10/2013 17:34,,Levi,Partner,Transfer,Neutered Male
1,year,12.00,A716593,Dog,Labrador Retriever Mix,Brown,28/11/2015 17:35,,Pecan Pie,,Adoption,Spayed Female
1,year,12.00,A693253,Dog,Pit Bull/Rottweiler,Tricolor/Black,24/12/2014 15:15,,Charlie,,Adoption,Neutered Male
1,year,12.00,A670524,Dog,Rottweiler Mix,Black/Brown,15/1/2014 16:57,,Rosalee,,Adoption,Spayed Female
1,year,12.00,A709955,Dog,Siberian Husky Mix,Black/White,22/8/2015 0:00,,Silas,,Adoption,Neutered Male
1,year,12.00,A672805,Dog,Dutch Shepherd/Anatol Shepherd,Brown/White,23/2/2014 16:11,,Booker,,Adoption,Spayed Female
1,year,12.00,A694785,Dog,German Shepherd Mix,Tan,11/2/2015 12:32,,Zazu,Partner,Transfer,Neutered Male
1,year,12.00,A686260,Dog,Chihuahua Shorthair Mix,Tricolor,25/8/2014 17:38,,Dustin,,Adoption,Neutered Male
1,year,12.00,A671507,Dog,German Shepherd/Catahoula,Black/Brown Brindle,30/1/2014 18:52,,Blue,,Adoption,Neutered Male
1,year,12.00,A689262,Dog,Chihuahua Shorthair Mix,Tan,8/10/2014 18:28,,Chavo,,Adoption,Neutered Male
1,year,12.00,A715357,Dog,Labrador Retriever/Pembroke Welsh Corgi,Black,8/11/2015 0:00,,Roxy,Partner,Transfer,Intact Female
1,year,12.00,A687761,Dog,Pit Bull Mix,Fawn/White,9/9/2014 16:38,,Chanel,,Return_to_owner,Intact Female
1,year,12.00,A704512,Dog,Chihuahua Shorthair Mix,Tan/White,7/6/2015 18:15,,Sid,,Return_to_owner,Neutered Male
1,year,12.00,A695234,Dog,Catahoula Mix,Brown/White,14/3/2015 17:49,,Samuel,,Adoption,Neutered Male
1,year,12.00,A675989,Dog,Cocker Spaniel Mix,Black,7/4/2014 16:15,,Smokey,Partner,Transfer,Neutered Male
1,year,12.00,A669985,Dog,Pit Bull/Boxer,Brown,12/1/2014 16:21,,Manuka,,Adoption,Spayed Female
1,year,12.00,A706769,Dog,Pit Bull Mix,Brown/White,19/7/2015 11:18,,Pluto,,Adoption,Neutered Male
1,year,12.00,A682726,Dog,Pit Bull Mix,Chocolate/White,3/7/2014 12:41,,Rocky,Behavior,Euthanasia,Intact Male
1,year,12.00,A703431,Dog,Pit Bull Mix,Black/White,25/5/2015 14:04,,,Aggressive,Euthanasia,Intact Male
1,year,12.00,A666852,Dog,Pit Bull Mix,Chocolate/White,12/12/2013 15:17,,Bonnie,Aggressive,Euthanasia,Spayed Female
1,year,12.00,A716111,Dog,Catahoula Mix,Brown,25/11/2015 15:12,,Nelly,,Adoption,Spayed Female
1,year,12.00,A683855,Dog,Jack Russell Terrier Mix,Black/White,22/7/2014 14:58,,Dash,,Adoption,Neutered Male
1,year,12.00,A684157,Dog,Bull Terrier Mix,Brown Brindle/White,29/11/2014 16:49,,Peaches,,Adoption,Spayed Female
1,year,12.00,A695304,Dog,Shih Tzu/Miniature Poodle,Tan,16/1/2015 14:01,,Muchkin,Partner,Transfer,Intact Male
1,year,12.00,A719444,Dog,German Shepherd Mix,Black/Brown,30/1/2016 11:58,,Princessa,,Return_to_owner,Intact Female
1,year,12.00,A701008,Dog,Labrador Retriever Mix,Black/White,1/5/2015 12:34,,Jolli,Partner,Transfer,Spayed Female
1,year,12.00,A668535,Dog,Miniature Pinscher Mix,Black/Tan,8/12/2013 18:29,,Beau,,Adoption,Neutered Male
1,year,12.00,A703665,Dog,German Shepherd Mix,Black/Brown,2/6/2015 17:13,,Greta,,Adoption,Spayed Female
1,year,12.00,A684553,Dog,Pit Bull Mix,Tan,12/10/2014 17:26,,Marty,Partner,Transfer,Neutered Male
1,year,12.00,A670480,Dog,Pit Bull Mix,Blue Smoke/Brown,20/1/2014 14:32,,Emmie,Partner,Transfer,Spayed Female
1,year,12.00,A714014,Dog,Chihuahua Shorthair Mix,Black/White,20/12/2015 14:50,,Josie,,Adoption,Spayed Female
1,year,12.00,A666316,Dog,Chihuahua Shorthair Mix,Black/Tan,31/10/2013 16:21,,Wiggles,,Return_to_owner,Spayed Female
1,year,12.00,A663910,Dog,Labrador Retriever,Chocolate,2/10/2013 14:15,,,Partner,Transfer,Neutered Male
1,year,12.00,A673467,Dog,Cardigan Welsh Corgi/Chihuahua Shorthair,Black/Red,2/3/2014 17:26,,,,Adoption,Neutered Male
1,year,12.00,A709952,Dog,Pit Bull/Labrador Retriever,Tan/White,15/8/2015 11:10,,Dallas,,Return_to_owner,Neutered Male
1,year,12.00,A697835,Dog,Cardigan Welsh Corgi Mix,Red/Brown,5/3/2015 17:08,,Sasha,,Return_to_owner,Intact Female
1,year,12.00,A716036,Dog,Pit Bull Mix,Blue/White,2/2/2016 0:00,,Bert,Partner,Transfer,Neutered Male
1,year,12.00,A667159,Dog,German Shepherd Mix,Tan/Black,19/11/2013 16:26,,Sasha,,Adoption,Spayed Female
1,year,12.00,A671559,Dog,Boxer Mix,White/Brown,9/2/2014 14:20,,Osiris,,Adoption,Neutered Male
1,year,12.00,A709443,Dog,Chihuahua Shorthair Mix,Tricolor,16/8/2015 18:39,,Max,,Adoption,Neutered Male
1,year,12.00,A664051,Dog,Labrador Retriever Mix,White,15/2/2014 16:59,,Harmony,,Adoption,Spayed Female
1,year,12.00,A665210,Dog,Bull Terrier Mix,White/Brown,1/11/2013 13:21,,Chicle,,Adoption,Spayed Female
1,year,12.00,A702450,Dog,Black Mouth Cur Mix,Tan/White,17/5/2015 16:51,,Jamie,,Return_to_owner,Spayed Female
1,year,12.00,A674191,Dog,Australian Cattle Dog Mix,Red Merle,11/4/2014 15:33,,Dixie,,Adoption,Spayed Female
1,year,12.00,A703762,Dog,Chihuahua Shorthair Mix,Tan,10/7/2015 14:02,,George,Partner,Transfer,Neutered Male
1,year,12.00,A684874,Dog,Plott Hound Mix,Brown Brindle/White,23/11/2014 17:18,,Jazz,,Adoption,Spayed Female
1,year,12.00,A694956,Dog,American Bulldog Mix,White/Black,30/1/2015 14:55,,Cane,,Adoption,Neutered Male
1,year,12.00,A684436,Dog,Labrador Retriever Mix,Black/White,24/8/2014 14:51,,Aria,Partner,Transfer,Spayed Female
1,year,12.00,A667591,Dog,Border Collie Mix,Black/White,19/12/2013 13:06,,Molly Blue,,Adoption,Spayed Female
1,year,12.00,A682017,Dog,Labrador Retriever Mix,Black/White,23/4/2015 16:18,,Aj,Partner,Transfer,Neutered Male
1,year,12.00,A693687,Dog,American Staffordshire Terrier Mix,Fawn,27/3/2015 14:52,,Major,Behavior,Euthanasia,Neutered Male
1,year,12.00,A719753,Dog,Australian Cattle Dog Mix,Red Merle,30/1/2016 18:19,,Kida,,Return_to_owner,Spayed Female
1,year,12.00,A685599,Dog,Soft Coated Wheaten Terrier Mix,Cream/Black,13/8/2014 18:46,,Buddy,,Adoption,Neutered Male
1,year,12.00,A688142,Dog,Chihuahua Shorthair Mix,Brown,16/9/2014 17:48,,Felipe,,Return_to_owner,Neutered Male
1,year,12.00,A674899,Dog,American Bulldog Mix,Blue Cream/White,25/3/2014 11:49,,Dinero,,Return_to_owner,Intact Male
1,year,12.00,A691990,Dog,Labrador Retriever Mix,Yellow/White,30/11/2014 14:21,,Lucy,Partner,Transfer,Spayed Female
1,year,12.00,A714134,Dog,Soft Coated Wheaten Terrier Mix,White/Black,19/10/2015 19:00,,Allie,,Adoption,Spayed Female
1,year,12.00,A685880,Dog,Pit Bull Mix,Brown/White,18/2/2015 15:41,,Daisy,,Adoption,Spayed Female
1,year,12.00,A716796,Dog,Dachshund Mix,Brown Brindle/White,5/12/2015 11:21,,Willow,,Adoption,Spayed Female
1,year,12.00,A679727,Dog,German Shepherd Mix,Sable,29/5/2014 18:00,,Whiskey,,Return_to_owner,Neutered Male
1,year,12.00,A694884,Dog,Australian Cattle Dog Mix,White/Brown,3/2/2015 12:59,,Jessie,Foster,Adoption,Spayed Female
1,year,12.00,A716274,Dog,Boxer Mix,Tricolor,21/11/2015 11:43,,Sarah,,Adoption,Spayed Female
1,year,12.00,A710603,Dog,Whippet/Labrador Retriever,Brown Brindle/White,29/8/2015 16:40,,Roxy,,Adoption,Spayed Female
1,year,12.00,A685610,Dog,Pit Bull Mix,White/Brown Brindle,14/8/2014 12:15,,Roxy,Partner,Transfer,Spayed Female
1,year,12.00,A671186,Dog,Dachshund Mix,Black/White,24/1/2014 14:28,,Cooper,Partner,Transfer,Neutered Male
1,year,12.00,A672175,Dog,German Shepherd/Border Collie,Black/White,12/11/2015 16:00,,,,Return_to_owner,Spayed Female
1,year,12.00,A667873,Dog,Chihuahua Shorthair Mix,Tan/White,21/6/2014 14:38,,Gee,,Return_to_owner,Neutered Male
1,year,12.00,A685171,Dog,Pug Mix,Brown Brindle/White,7/8/2014 17:11,,,Partner,Transfer,Intact Male
1,year,12.00,A695188,Dog,Australian Cattle Dog/Labrador Retriever,Black/White,2/1/2016 16:41,,Spot,,Adoption,Neutered Male
1,year,12.00,A699943,Dog,Miniature Pinscher Mix,Black/White,9/4/2015 18:48,,Starla,,Adoption,Spayed Female
1,year,12.00,A675226,Dog,Labrador Retriever Mix,Buff,6/7/2014 15:20,,Caleb,,Adoption,Neutered Male
1,year,12.00,A674418,Dog,Pit Bull Mix,Brown Brindle/White,23/3/2014 18:43,,Shrekann,,Return_to_owner,Neutered Male
1,year,12.00,A708193,Dog,Siberian Husky Mix,White,28/7/2015 17:30,,,,Adoption,Neutered Male
1,year,12.00,A679766,Dog,Anatol Shepherd,Tan/Black,27/5/2014 11:19,,Little Girl,,Return_to_owner,Intact Female
1,year,12.00,A671787,Dog,Chihuahua Shorthair/Yorkshire Terrier,Black/Tan,13/3/2014 12:22,,,,Return_to_owner,Spayed Female
1,year,12.00,A720101,Dog,Dachshund Longhair/Cocker Spaniel,Tan/White,7/2/2016 18:33,,Louie,,Adoption,Neutered Male
1,year,12.00,A701442,Dog,German Shepherd Mix,Brown,19/10/2015 15:48,,Alvin,,Adoption,Neutered Male
1,year,12.00,A694134,Dog,Chihuahua Shorthair Mix,Brown/Tan,24/12/2014 16:02,,,,Adoption,Neutered Male
1,year,12.00,A678728,Dog,Chihuahua Shorthair/Jack Russell Terrier,White/Tan,23/5/2014 15:01,,Gretchen,,Adoption,Spayed Female
1,year,12.00,A720547,Dog,German Shepherd Mix,Tan/Brown,12/2/2016 17:24,,Kaiser,,Return_to_owner,Neutered Male
1,year,12.00,A692421,Dog,Lhasa Apso Mix,Buff/Black,20/11/2014 12:11,,Carmelo,Partner,Transfer,Intact Male
1,year,12.00,A718694,Dog,Chihuahua Shorthair Mix,Brown,10/1/2016 18:09,,Tater,,Adoption,Neutered Male
1,year,12.00,A685486,Dog,Pit Bull Mix,Blue,8/8/2014 16:10,,Smoke,,Adoption,Intact Male
1,year,12.00,A635766,Dog,Pit Bull/Boxer,Chocolate/White,7/1/2014 11:19,,Shadow,,Return_to_owner,Neutered Male
1,year,12.00,A663408,Dog,Australian Cattle Dog Mix,Tricolor,3/4/2014 12:20,,Trixie,,Adoption,Spayed Female
1,year,12.00,A720688,Dog,Chihuahua Shorthair Mix,Red,18/2/2016 17:07,,,,Adoption,Neutered Male
1,year,12.00,A669217,Dog,Norfolk Terrier/Yorkshire Terrier,Tricolor,21/12/2013 18:29,,Brownie,,Adoption,Neutered Male
1,year,12.00,A693452,Dog,Chihuahua Shorthair Mix,Tan,20/12/2014 12:09,,Moe,,Adoption,Neutered Male
1,year,12.00,A668863,Dog,Pit Bull Mix,White/Black,22/2/2014 12:09,,Emma,Foster,Adoption,Spayed Female
1,year,12.00,A701363,Dog,American Pit Bull Terrier Mix,Blue/White,4/5/2015 12:17,,Mo,,Adoption,Neutered Male
1,year,12.00,A716250,Dog,Staffordshire Mix,Black/White,27/12/2015 15:45,,Sweet Pea,,Adoption,Spayed Female
1,year,12.00,A696632,Dog,English Bulldog,Sable/White,9/2/2015 11:33,,Chocolate,,Return_to_owner,Intact Male
1,year,12.00,A672214,Dog,Labrador Retriever/Border Collie,White/Black,13/2/2014 16:57,,,Partner,Transfer,Spayed Female
1,year,12.00,A701606,Dog,Siberian Husky,Black/White,9/5/2015 17:25,,Luke,,Adoption,Neutered Male
1,year,12.00,A712991,Dog,Finnish Spitz Mix,Black,9/1/2016 18:22,,Laney,Foster,Adoption,Spayed Female
1,year,12.00,A665909,Dog,Miniature Pinscher Mix,Black/Tan,30/10/2013 14:40,,Brutus,,Adoption,Neutered Male
1,year,12.00,A688863,Dog,Pit Bull Mix,Black/White,30/3/2015 18:11,,Thayer,,Adoption,Neutered Male
1,year,12.00,A689294,Dog,Dachshund Longhair/Cairn Terrier,Black/White,5/10/2014 17:13,,Chalupa Btmn,,Adoption,Neutered Male
1,year,12.00,A703506,Dog,Pit Bull Mix,Brown Brindle,25/1/2016 15:57,,Nala,,Adoption,Spayed Female
1,year,12.00,A663954,Dog,Pit Bull Mix,White/Brown,5/10/2013 17:21,,Dozer,,Return_to_owner,Neutered Male
1,year,12.00,A698943,Dog,Dachshund/Chihuahua Shorthair,Red,23/3/2015 17:24,,Bj,,Adoption,Neutered Male
1,year,12.00,A676781,Dog,Chihuahua Shorthair/Jack Russell Terrier,Tan/White,20/4/2014 17:47,,Lady,,Adoption,Spayed Female
1,year,12.00,A670784,Dog,Siberian Husky Mix,Black/White,23/10/2014 18:14,,Lucky,,Adoption,Neutered Male
1,year,12.00,A672019,Dog,American Staffordshire Terrier Mix,Black/White,17/2/2014 12:51,,Diamond,,Adoption,Spayed Female
1,year,12.00,A697579,Dog,Labrador Retriever/Jack Russell Terrier,Black/White,26/7/2015 19:06,,Carbon,,Adoption,Neutered Male
1,year,12.00,A707175,Dog,Australian Cattle Dog Mix,White/Black,19/8/2015 16:47,,Maverick,Partner,Transfer,Neutered Male
1,year,12.00,A670895,Dog,Skye Terrier/Miniature Poodle,White,22/1/2014 15:57,,Simon,,Adoption,Neutered Male
1,year,12.00,A689792,Dog,Black Mouth Cur Mix,Tan,18/11/2014 13:29,,Talia,Partner,Transfer,Spayed Female
1,year,12.00,A704075,Dog,Labrador Retriever/Great Pyrenees,White,1/6/2015 18:41,,Dolly,,Return_to_owner,Spayed Female
1,year,12.00,A694639,Dog,Pit Bull Mix,Brown/White,1/1/2015 15:29,,Haze,Partner,Transfer,Intact Male
1,year,12.00,A666845,Dog,Miniature Poodle Mix,White,8/11/2013 12:04,,Prince,,Return_to_owner,Neutered Male
1,year,12.00,A720563,Dog,Chihuahua Shorthair Mix,Tan,15/2/2016 18:30,,Yoshi,,Adoption,Neutered Male
1,year,12.00,A707958,Dog,Chihuahua Shorthair Mix,Tan,29/7/2015 0:00,,Stitch,Partner,Transfer,Neutered Male
1,year,12.00,A616584,Dog,Pit Bull Mix,White/Black,11/10/2013 12:25,,Chico,,Adoption,Neutered Male
1,year,12.00,A673911,Dog,Dachshund Longhair/Australian Shepherd,Tricolor,6/3/2014 18:55,,Milo,,Return_to_owner,Neutered Male
1,year,12.00,A702141,Dog,Alaskan Husky/Australian Shepherd,Black/Tan,27/5/2015 17:59,,Blue,Partner,Transfer,Neutered Male
1,year,12.00,A689734,Dog,American Bulldog Mix,Black/White,9/10/2014 16:27,,Oreo,,Return_to_owner,Intact Female
1,year,12.00,A684937,Dog,Pit Bull Mix,Tan,10/8/2014 11:43,,Hercules,,Return_to_owner,Neutered Male
1,year,12.00,A700332,Dog,Dachshund,Brown/Black,12/4/2015 11:47,,Brown Dog,,Return_to_owner,Unknown
1,year,12.00,A667898,Dog,Chihuahua Shorthair,Tan,1/12/2013 17:23,,,,Adoption,Spayed Female
1,year,12.00,A718036,Dog,German Shepherd,Black/Tan,21/12/2015 15:20,,Samantha,,Return_to_owner,Intact Female
1,year,12.00,A692548,Dog,Pit Bull Mix,White/Brown Brindle,6/12/2014 12:12,,Rascah,,Adoption,Spayed Female
1,year,12.00,A694004,Dog,Anatol Shepherd/Catahoula,Brown/Red,26/2/2015 18:16,,Dodger,,Adoption,Neutered Male
1,year,12.00,A691533,Dog,Australian Cattle Dog Mix,Brown Brindle/White,7/11/2014 12:12,,Sugar,,Return_to_owner,Intact Female
1,year,12.00,A690472,Dog,Rat Terrier/Beagle,White/Black,22/10/2014 17:45,,,Partner,Transfer,Intact Female
1,year,12.00,A703784,Dog,Border Collie Mix,Black/White,25/6/2015 16:47,,Spot,,Adoption,Neutered Male
1,year,12.00,A714106,Dog,Pit Bull Mix,White/Brown,11/12/2015 0:00,,Nexus,Partner,Transfer,Neutered Male
1,year,12.00,A666152,Dog,Labrador Retriever/Australian Cattle Dog,Buff,9/11/2013 14:27,,Shy Boy,Partner,Transfer,Neutered Male
1,year,12.00,A684578,Dog,American Pit Bull Terrier Mix,Tan/White,25/7/2014 19:16,,,,Return_to_owner,Intact Female
1,year,12.00,A701813,Dog,Chihuahua Shorthair Mix,Black,7/5/2015 14:32,,Papa,,Return_to_owner,Intact Male
1,year,12.00,A675033,Dog,Miniature Schnauzer/Miniature Poodle,Silver,23/3/2014 17:53,,,,Adoption,Neutered Male
